id,name,signup_date,last_login,age,income,country,email,phone,purchase_amount,preferred_contact,subscription,latitude,longitude,comments,product_codes,feedback_score,canceled,extra_json
796,李 Smith,17-Oct-2023,01-27-24,unknown,"$69,333",Uk,李50@mail.org,(460) 683-4260,$144.99,E-mail,unsubscribed,-65.285994,162.859231,N/A,"P486,P843,P151,P659",1,,"{""ref"": 8639, ""promo"": ""C""}"
542,李 Lopez,2025/07/03,20-Apr-2024,unknown,"$60,634",Australia,李35@gmail.com,0419 848 087x99,"$-3,357.39",,FALSE,-79.888306,-3.205537,no comment,"P274,P140,P591",4,yes,"{""ref"": 1953, ""promo"": ""C""}"
570,Alice García,2021/11/19 00:28:45,10-05-24,unknown,"$77,612",United States,alice79@gmail.com,(581) 045-7346,$183.12,phone,N,54.540373,6.482904,Great service!,"P233,P613,P686,",4,yes,"{""ref"": 2439, ""promo"": ""B""}"
583,Alice García,20-Aug-2022,2024/10/18,unknown,"$67,903",france,alice72@gmail.com,+44 5124 210637,$-157.54,phone,TRUE,-77.893935,-145.829543,no comment,P805,3,,"{""ref"": 7099, ""promo"": ""C""}"
384,O'Neil D'Amico,17-Jul-2025,Oct 18 2024,55,"$43,648",DEU,oneil51@mail.org,(340) 508-9273,$-26.45,,TRUE,49.298338,36.692435,Great service!,"P296,P798,P771",five,,"{""ref"": 8591, ""promo"": null}"
146,José D'Amico,2021/09/03 00:28:45,21/10/2024,41,"$-6,274",Uk,josé72@gmail.com,,$207.32,email,0,-17.862649,21.470519,N/A,"P309,P500,P165,P647",4,,"{""ref"": 5991, ""promo"": ""A""}"
822,Mikhail Johnson,14-Feb-2021,"03 Jun, 2025",35,"$8,110",Germany,mikhail89@company.co.uk,604-890-9859,$113.11,E-mail,FALSE,-70.775873,163.225037,Loved it 😊,"P894,P591,P499",5,no,"{""ref"": 2335, ""promo"": null}"
906,Mikhail Brown,2025/02/01 00:28:45,2024-05-21,,"$52,565",united states,mikhail11@example.com,315-394-2811,$100.29,Email,unsubscribed,-36.385308,100.817311,N/A,"P714,P559",4,,"{""ref"": 3246, ""promo"": ""A""}"
534,O'Neil Brown,2021-02-20,20/05/2024 00:28:45,unknown,"$40,405",DEU,oneil68@mail.org,+1-522-133-6896,$64.76,Phone,Y,-41.254861,-90.878483,Loved it 😊,P803,1,,"{""ref"": 2914, ""promo"": ""B""}"
216,李 Chen,27/05/2023,25-Dec-2024,49,"$94,983",france,李53@gmail.com,+44 1509 688327,$193.97,phone,0,-84.314494,157.036409,no comment,P311,4,N,"{""ref"": 3897, ""promo"": null}"
779,Diana Lopez,2025/07/07,"08 Apr, 2025",41,"$27,662",United States,diana68@company.co.uk,3112659746,$64.34,,Subscribed,-17.943689,112.271805,Great service!,"P281,P820,P350",5,,"{""ref"": 2505, ""promo"": ""A""}"
921,Bob Chen,Oct 25 2021,2023-12-30,,"$70,492",united states,bob62@gmail.com,6862378577,$142.13,phone,,20.041498,-46.449463,no comment,"P488,P838,P860,P589,",4,,"{""ref"": 1185, ""promo"": ""A""}"
918,Mikhail Chen,2023/04/25,"20 Aug, 2024",48,"$106,416",Brazil,mikhail93@hotmail.com,+44 6868 998420,$81.46,phone,Yes,41.968868,178.351745,<script>alert('x')</script>,"P196,P198,P379",4,yes,"{""ref"": 2559, ""promo"": ""B""}"
197,Élodie KhanJr,—,"16 Jan, 2025",unknown,"$114,081",DEU,élodie73@mail.org,0418 097 887,$95.38,—,N,46.985022,14.855968,   spaced out   ,"P566,P422",4,yes,"{""ref"": 2305, ""promo"": ""C""}"
863,Zoë O'Reilly,"30 May, 2022",never,62,"$69,077",Australia,zoë20@company.co.uk,(374) 282-2022,$144.89,,Yes,11.594986,36.209951,N/A,"P260,P831,P163",3,,"{""ref"": 8558, ""promo"": null}"
496,Diana Nguyen,05-06-22,Apr 04 2024,38,"$43,107",Australia,diana67@hotmail.com,+44 0170 396101,$122.73,Phone,FALSE,85.154069,-98.594881,N/A,"P686,P909,P761,P376",5,N,"{""ref"": 9667, ""promo"": ""C""}"
592,Zoë Johnson,19-Jun-2021 00:28:45,2025-11-06,,$33k,United Kingdom,zoë11@mail.org,+44 8204 810930,$238.53,phone,Subscribed,79.504558,-119.751468,,"P309,P700,P930,P638",3,,"{""ref"": 6364, ""promo"": ""B""}"
18,José Khan,01-19-22,15/08/2025,,"$54,508",france,josé37@hotmail.com,0442 104 709,$148.57,,Y,-16.131074,91.998410,   spaced out   ,"P950,P268,P363",3,,"{""ref"": 6549, ""promo"": ""A""}"
794,O'Neil Chen,"22 Nov, 2023",2024-10-05,33,"$71,119",United Kingdom,oneil35 at example.com,(670) 217-8295,$53.95,,No,80.104332,65.714572,Loved it 😊,"P838,P520,P313,P882",5,,"{""ref"": 1507, ""promo"": ""C""}"
28,Zoë Nguyen,"29 Nov, 2025",06-14-24 00:28:45,,112006.5 AUD,Spain,zoë31@gmail.com,+1 585 277 2217,$295.24,E-mail,Subscribed,-73.747841,120.708898,,"P137,P871,P762",3,yes,"{""ref"": 3039, ""promo"": ""C""}"
278,Sara García,2022/01/07 00:28:45,10-07-24,89 yrs,"$40,350",France,sara86@example.com,+1-233-324-7073,$13.50,—,,-74.224306,157.304816,REF: 000123,"P257,P804,P164,P953",no score,Y,"{""ref"": 9733, ""promo"": ""B""}"
632,Mikhail Lopez,"05 Oct, 2022","29 Nov, 2024",,"$49,595",Brasil,mikhail84@mail.org,+44 7012 493164,$29.59,E-mail,N,54.260240,-38.846312,,P376,5,N,"{""ref"": 7373, ""promo"": ""C""}"
396,李 SMITH,18/12/2021,Nov 05 2025,16,"$20,470",Germany,李74@example.com,+44 8865 385906,$191.60,email,Subscribed,58.282269,163.821784,,"P124,P859,P964,P422",3,,"{""ref"": 3261, ""promo"": ""B""}"
229,Charlie O'Reilly,25/05/2021,23-Mar-2025,39,"$89,318",United States,charlie67@example.com,741-897-2154,$163.49,,TRUE,-9.845054,5.334247,,"P330,P635,P205",3,N,"{""ref"": 9102, ""promo"": null}"
321,Zoë Smith,Oct 30 2024,"30 Apr, 2024",unknown,"$76,207",France,zoë79@gmail.com,571 976 0932,$110.32,—,FALSE,-31.152309,-126.400302,<script>alert('x')</script>,"P115,P409,P180,P666",5,yes,"{""ref"": 3280, ""promo"": ""A""}"
148,Charlie D'Amico,Oct 23 2021,2024/10/26,51,"$83,391",united states,charlie10@gmail.com,438-070-1765,$-221.72,Phone,Y,-85.122721,-100.090022,,"P572,P169,P184,P661",4,yes,"{""ref"": 3643, ""promo"": ""B""}"
739,O'Neil Johnson,Sep 19 2022,19-Oct-2024 00:28:45,40,"$97,227",Germany,oneil2@mail.org,(910) 563-9670,$301.72,,No,59.157523,102.049042,   spaced out   ,"P966,P967,P579,P156",1,,"{""ref"": 2401, ""promo"": ""C""}"
971,Bob Brown,05-Aug-2023,never,unknown,"$67,414",AUS,,0403 585 872,$221.41,Email,Y,-31.187000,-54.138816,no comment,"P498,P413",5,no,"{""ref"": 3660, ""promo"": ""A""}"
495,O'Neil Johnson,2025-04-22,"11 Feb, 2025",13,"$67,991",United Kingdom,oneil94@company.co.uk,5739523285,$79.67,—,FALSE,-66.983976,95.596830,REF: 000123,"P470,P613,P200,P769",5,yes,"{""ref"": 2926, ""promo"": ""B""}"
599,Bob Nguyen,2024/03/26,10-11-25,33,"$56,229",Brazil,bob7@example.com,+44 7644 943632,$114.08,—,N,-74.778232,38.464904,REF: 000123,"P143,P162",4,no,"{""ref"": 5096, ""promo"": null}"
450,Mikhail Nguyen,"12 Dec, 2023 00:28:45",never,67,"$48,094",france,mikhail60@gmail.com,3716115866,$189.95,,TRUE,52.007845,141.073972,Loved it 😊,"P263,P523,",3,Y,"{""ref"": 6453, ""promo"": ""B""}"
968,Anne-Marie Chen,Jul 16 2021,2024-08-04,34,"$73,797",france,annemarie52@gmail.com,+1-626-465-8899,$174.42,,N,9999,9999,REF: 000123,"P803,P143",2,,"{""ref"": 1725, ""promo"": ""A""}"
107,Anne-Marie García,May 15 2021,Oct 20 2025,unknown,$24k,España,annemarie84@gmail.com,2020417929,$68.27,phone,No,-68.442816,140.589821,N/A,"P930,P955,P855",5,,"{""ref"": 3250, ""promo"": ""C""}"
351,Élodie JohnsonSr,2024-09-11,17/10/2024,41,"$100,616",France,élodie66@gmail.com,138-004-9832,$145.85,email,No,68.324734,133.408233,REF: 000123,P828,4,,"{""ref"": 9183, ""promo"": null}"
524,Diana Nguyen,"14 Mar, 2022",20/06/2025,unknown,"$27,510",france,diana50@company.co.uk,+1-977-317-3946,$186.38,email,N,-87.280077,167.405533,   spaced out   ,"P978,P437,P777,P349",4,,"{""ref"": 8425, ""promo"": ""A""}"
651,O'Neil Nguyen,"14 Nov, 2024 00:28:45",11-21-25,40 yrs,"$62,334",United States,oneil6@company.co.uk,4711706485,$29.58,,N,-68.632363,173.004562,no comment,"P904,P912",5,Y,"{""ref"": 6044, ""promo"": ""C""}"
390,José Johnson,2025-02-20,21-Jun-2024,33,"$24,842",Brazil,josé33@example.com,048-770-6769,$113.35,,0,19.940413,-78.954042,Great service!,"P448,P578",3,Y,"{""ref"": 9515, ""promo"": ""C""}"
449,Mikhail Johnson,02-22-21,29/03/2024 00:28:45,,"$38,321",Australia,mikhail84@gmail.com,+1-758-080-3889,$67.35,Phone,Yes,-25.157895,-82.658417,REF: 000123,"P165,P456",2,yes,"{""ref"": 4128, ""promo"": ""A""}"
94,Bob O'Reilly,"22 Jan, 2021",14-Oct-2024 00:28:45,60,"$86,460",Brasil,bob6@hotmail.com,0468 034 764,$-20.70,Email,Subscribed,-19.396072,-22.509028,,"P192,P839,P612,P215",5,N,"{""ref"": 7440, ""promo"": null}"
260,Alice D'Amico,Apr 25 2025,2025-10-08,unknown,"($63,130)",Australia,alice93@example.com,0494 853 208,$85.65,,N,81.252602,36.580255,Great service!,"P193,P684",4,Y,"{""ref"": 2567, ""promo"": ""B""}"
555,Anne-Marie Brown,21-Jul-2022,May 22 2024 00:28:45,,"$112,211",Uk,annemarie38@mail.org,0490 888 196,$-6.88,Phone,,7.362901,70.714731,Great service!,"P171,P786",2,Y,"{""ref"": 8246, ""promo"": ""B""}"
909,José Nguyen,2025/09/29,2025/07/24,46,"€51,428",España,josé17@example.com,2563773125,$142.27,Email,No,-39.271499,-113.651497,no comment,P164,2,yes,"{""ref"": 4213, ""promo"": null}"
171,Charlie García,Oct 30 2022,2023/12/21,70,"$18,475",USA,charlie10@gmail.com,728-476-5704,$154.37,email,Subscribed,-57.496438,24.460283,N/A,"P796,P996,P565,P667",3,,"{""ref"": 4724, ""promo"": null}"
255,alice CHEN,Dec 29 2021,never,28,"$52,983",Uk,alice92@gmail.com,+44 0548 739610,$-15.44,,No,-38.722878,-69.375613,,"P813,P678,P497",3,,"{""ref"": 2927, ""promo"": null}"
603,Sara Khan,14-Jan-2021,02/02/2025,unknown,"$55,088",España,sara4@hotmail.com,1548805109,$103.53,phone,TRUE,-77.213720,-104.114483,Loved it 😊,P423,2,no,"{""ref"": 1867, ""promo"": ""A""}"
253,Sara Smith,Nov 11 2023,"17 May, 2024",60,"$74,097",AUS,sara56@gmail.com,(778) 205-8295,$167.58,email,N,81.994265,-173.436270,N/A,P943,1,,"{""ref"": 2700, ""promo"": ""A""}"
307,Sara D'Amico,2024-10-10,"11 May, 2025",72,"$53,729",USA,sara61 at gmail.com,(666) 145-9011,$226.26,E-mail,Yes,10.908768,25.902766,REF: 000123,"P656,P886",3,,"{""ref"": 1049, ""promo"": ""C""}"
548,josé KHAN,24/02/2024,30/01/2025,44,"$54,255",Germany,josé14@hotmail.com,+44 8287 806615,$51.89,,TRUE,9.606814,1.127690,N/A,"P825,P953,P403",5,,"{""ref"": 9556, ""promo"": ""B""}"
814,Charlie O'Reilly,"03 Sep, 2023",Sep 25 2025,34,$68k,France,charlie1@gmail.com,(807) 664-8784,$133.44,,Yes,-12.503552,-137.109358,Loved it 😊,"P458,P721",2,yes,"{""ref"": 6936, ""promo"": ""B""}"
974,Anne-Marie García,2021-03-28,08/03/2025,57,"$81,251",Brazil,annemarie29@company.co.uk,2334501541,$153.41,,No,83.291865N,46.204962E,Great service!,P119,1,,"{""ref"": 7245, ""promo"": ""B""}"
429,O'Neil Chen,15/01/2023 00:28:45,never,39,"$67,138",Brasil,oneil22@gmail.com,0471 096 856,$161.69,Email,Y,13.235211,164.176972,Loved it 😊,"P928,P838",2,Y,"{""ref"": 7623, ""promo"": ""A""}"
187,李 BROWN,06/07/2024,07/05/2024,63,"$104,896",AUS,李13@example.com,+44 5923 426834,$70.98,email,TRUE,69.974654,164.034539,N/A,P241,3,no,"{""ref"": 6803, ""promo"": null}"
270,李 Khan,06-Apr-2023,04-10-25,unknown,"€65,844",Uk,李58@hotmail.com,(886) 084-9079,$-4.47,phone,TRUE,68.414236,54.315853,   spaced out   ,"P658,P771",,no,"{""ref"": 1338, ""promo"": ""A""}"
631,Anne-Marie Lopez,2023/01/11,"27 Nov, 2025",21,"$49,394",Brasil,annemarie55@example.com,2043845046,$74.41,E-mail,unsubscribed,19.497510,-78.822090,REF: 000123,P535,4,no,"{""ref"": 5201, ""promo"": ""A""}"
163,李 O'Reilly,11/02/2022,July 26 2024,unknown,"$26,207",Germany,李46@gmail.com,+1-526-501-6731,$41.93,Email,Y,11.952835,-8.621855,REF: 000123,"P581,P504",5,yes,"{""ref"": 2780, ""promo"": null}"
414,李 O'Reilly,Apr 20 2023,2023-12-17,,"$57,790",Australia,李65@example.com,+1-740-274-0675,$90.40,Email,TRUE,-61.195511,-171.593245,Great service!,P350,3,,"{""ref"": 7611, ""promo"": ""C""}"
792,Mikhail Nguyen,"14 May, 2022",27-Jun-2025,28,"$35,251",Uk,mikhail23@gmail.com,+44 1156 230678x99,$117.20,Phone,1,-45.262832,-65.900656,no comment,"P674,P100",2,Y,"{""ref"": 4302, ""promo"": null}"
807,Alice Nguyen,"29 Nov, 2024",02-26-24,46,$60k,United States,alice74@hotmail.com,083-130-0161,$5.13,Email,Yes,-28.063509,7.395781,,"P171,P926,P856",2,Y,"{""ref"": 7189, ""promo"": ""A""}"
99,Mikhail GarcíaJr,04/05/2022,2024/09/07,,"$83,878",united states,mikhail44@mail.org,0160166299,$41.14,—,N,-55.387977,-165.287298,no comment,"P681,P234,P195,P932",no score,,"{""ref"": 8625, ""promo"": null}"
7,José Lopez,2022/06/10,Jun 04 2025 00:28:45,unknown,$52k,Germany,josé61@hotmail.com,303-654-1458,$71.86,Phone,1,-68.033118,-1.736312,REF: 000123,P211,4,,"{""ref"": 9379, ""promo"": ""A""}"
819,Anne-Marie García,08-19-22 00:28:45,16-May-2024,25,"$92,587",united states,annemarie64@example.com,752 925 5568x99,$173.18,Email,Yes,-29.280490,117.908530,no comment,"P899,P316",3,,"{""ref"": 5676, ""promo"": null}"
687,Charlie Khan,04-Mar-2023,07/02/2024,,"$50,629",Uk,charlie30@gmail.com,+44 3185 596707,$36.92,Phone,1,5.389306,-121.907751,Great service!,P160,3,no,"{""ref"": 1739, ""promo"": ""B""}"
872,Mikhail Smith,02-09-22,18/09/2024,unknown,"$25,828",france,mikhail25@mail.org,0403 473 175,$167.41,phone,Subscribed,-2.970345,-25.506183,Loved it 😊,"P272,P585",3,Y,"{""ref"": 4564, ""promo"": ""C""}"
612,O'Neil Brown,"08 Sep, 2025",12-24-24,66,,Brazil,oneil77@gmail.com,(817) 915-7829,$69.16,email,Y,9999,9999,no comment,P766,3,,"{""ref"": 2849, ""promo"": ""C""}"
230,Mikhail Johnson,2021/11/11,03-20-25 00:28:45,34,"$88,719",france,mikhail67 at company.co.uk,+1-919-113-5996,$-19.18,,FALSE,-60.565703,-39.210647,Great service!,"P932,P924,P743,P862",,Y,"{""ref"": 6389, ""promo"": ""A""}"
265,José Smith,Jun 26 2022,2024-04-12,,"$56,754",Australia,josé57@example.com,0464 630 040,$123.50,email,TRUE,19.276926,16.811069,REF: 000123,"P100,P167",1,N,"{""ref"": 8672, ""promo"": ""B""}"
369,,Nov 10 2022,2025-10-28,unknown,68108 USD,Australia,@missing.com,+1-017-325-9007,$25.68,,Y,33.538895,-154.929187,no comment,"P653,P932",1,,"{""ref"": 7387, ""promo"": null}"
713,Élodie Khan,"04 Nov, 2025",never,59,$93k,France,élodie91@example.com,+1 458 408 9227x99,$213.62,E-mail,unsubscribed,82.373696,23.668182,Loved it 😊,"P547,P764,P456",5,Y,"{""ref"": 4690, ""promo"": null}"
882,Élodie Lopez,2025-02-16,"26 Dec, 2023",unknown,57391 USD,Australia,élodie96@mail.org,+1-320-410-3728,$151.46,,Y,18.578351,-151.302574,,"P465,P217,P259",4,,"{""ref"": 7985, ""promo"": ""B""}"
865,Charlie Johnson,Apr 07 2021,Apr 21 2024 00:28:45,26,"$64,789",united states,charlie6@company.co.uk,(995) 893-6742,$160.50,,,-55.435794,60.006835,,"P614,P881",2,Y,"{""ref"": 6735, ""promo"": ""B""}"
917,Diana Nguyen,Feb 09 2022,"02 Jan, 2024",unknown,$13k,France,diana36@gmail.com,,$123.64,,0,-87.444606,-87.252480,REF: 000123,"P620,P909,P620,P610",5,,"{""ref"": 5989, ""promo"": ""C""}"
404,Anne-Marie D'Amico,23-Jan-2025,11-26-25,unknown,"$91,642",United States,annemarie64@hotmail.com,(036) 192-0259,$50.71,,N,27.412497,124.417571,Great service!,"P405,P849",3,no,"{""ref"": 5695, ""promo"": ""A""}"
748,Alice Johnson,2023/06/19,06-28-24,unknown,"$63,638",Brasil,alice85@mail.org,0414 365 972,$70.87,,TRUE,47.464608,8.424494,Great service!,"P357,P224,P986",five,no,"{""ref"": 1227, ""promo"": ""A""}"
611,Élodie Brown,2025-01-03,21-Mar-2025,47 yrs,$15k,Brasil,élodie38@hotmail.com,0454 700 603,$113.55,—,No,-34.836576,116.057236,   spaced out   ,"P176,P365",1,N,"{""ref"": 3710, ""promo"": ""C""}"
190,O'Neil Chen,"01 Dec, 2023","29 Oct, 2024 00:28:45",88,"$47,059",Germany,oneil49@company.co.uk,0484 259 959,$137.90,email,N,63.217245,-1.747250,no comment,"P795,P587,P431,P878",2,Y,"{""ref"": 3850, ""promo"": null}"
333,李 D'Amico,05-Jun-2021,Nov 22 2024,32,$32k,Uk,李20@gmail.com,+1-494-440-7663,$131.27,,0,158.644528,-36.229397,N/A,"P564,P294",1,Y,"{""ref"": 5841, ""promo"": ""B""}"
304,José O'Reilly,2025-03-14,2024/12/09,unknown,"$26,321",Uk,josé16@hotmail.com,856 423 0412 ext.123,$42.27,email,FALSE,-27.053419,98.875271,,"P161,P270,P713",1,no,"{""ref"": 7982, ""promo"": ""A""}"
261,Diana Nguyen,December 12 2024,28-Mar-2024,40,"$61,014",United Kingdom,diana87@company.co.uk,+1-789-679-3521,$63.84,phone,N,19.976578,-32.029751,N/A,"P354,P832,P397",1,,"{""ref"": 4998, ""promo"": ""A""}"
145,Diana Chen,Mar 16 2024,2024-05-18,unknown,"$46,414",Australia,diana4@hotmail.com,+1-488-814-3111,$62.97,E-mail,1,49.594971,-16.816019,REF: 000123,"P822,P718",5,yes,"{""ref"": 1139, ""promo"": ""C""}"
628,Charlie Chen,05-07-21,never,65,"$46,843",Australia,charlie18@hotmail.com,4595282767,$231.07,E-mail,N,58.959549,-118.544989,Loved it 😊,"P298,P848,P906,P236",4,,"{""ref"": 4065, ""promo"": ""A""}"
699,O'Neil Smith,14-Nov-2021,2024/02/11 00:28:45,65,"$98,080",Brasil,oneil68@gmail.com,+44 3613 959459,$178.85,,Y,-12.768774,-80.667830,   spaced out   ,P189,5,no,"{""ref"": 3255, ""promo"": null}"
284,Anne-Marie García,Mar 27 2025,never,39,"$59,374",Uk,annemarie18@company.co.uk,+44 0119 875617,$185.42,Email,Yes,19.125529,95.331528,Loved it 😊,"P930,",4,Y,"{""ref"": 3095, ""promo"": ""A""}"
873,Sara Nguyen,2024-08-28,Sep 27 2025,32,"$75,833",DEU,sara39@gmail.com,206-829-9458,$121.81,,No,48.374484,-157.699253,N/A,P874,4,,"{""ref"": 3883, ""promo"": ""C""}"
12,Zoë García,06-08-25,11-09-24 00:28:45,43,64614.0 AUD,Uk,zoë93@company.co.uk,7701436349,$168.93,—,0,-89.006019,113.566114,REF: 000123,"P357,P336,P223",2,N,"{""ref"": 4545, ""promo"": null}"
949,Alice O'Reilly,06/02/2023 00:28:45,never,unknown,"$77,005",France,alice49@mail.org,(272) 126-4543,$144.59,,FALSE,60.178463,27.847224,N/A,"P744,P976,P290,P495",1,,"{""ref"": 4808, ""promo"": ""B""}"
595,Zoë Brown,2023-03-08,13-Jun-2025,69,"$46,725",Uk,zoë37@example.com,+1-700-545-5834,$93.19,,Y,-86.553924,100.476931,N/A,"P308,P481",4,no,"{""ref"": 9339, ""promo"": ""A""}"
694,Élodie Smith,2021-03-20,never,22,"$82,323",Spain,élodie5@hotmail.com,+1-669-460-2124,$266.37,email,Subscribed,65.898278,-75.801772,   spaced out   ,"P506,P895",5,,"{""ref"": 5316, ""promo"": ""C""}"
532,Élodie Johnson,Jun 24 2023,08-Feb-2025,15,155608.5 AUD,USA,élodie16 at example.com,+1-969-961-3152,$230.52,email,,24.783884,-92.872051,Great service!,"P615,P957,P661",3,N,"{""ref"": 6731, ""promo"": ""C""}"
470,Diana D'Amico,2024-08-16 00:28:45,15/02/2024,unknown,"$60,522",DEU,diana43@mail.org,+1-629-118-7228,$138.46,Phone,FALSE,83.298303,-152.782185,N/A,P968,5,,"{""ref"": 9530, ""promo"": ""C""}"
128,Bob Nguyen,12-11-20 00:28:45,2024-04-07,33,64546 USD,france,bob42@mail.org,(501) 896-1642,$139.86,phone,Y,-62.698522,-67.780056,N/A,"P762,P870,P769",3,,"{""ref"": 3151, ""promo"": ""C""}"
753,,12/01/2022,2025-10-06,42,26581 USD,Australia,noemail,0441 805 141,$-87.05,E-mail,,80.274760,123.179536,REF: 000123,"P169,P439,P538",2,no,"{""ref"": 7671, ""promo"": ""B""}"
58,Charlie D'Amico,17/03/2025,2024-04-30,,"$71,095",united states,charlie86@example.com,+1-541-006-7626,$181.97,,unsubscribed,-4.648711,-144.779702,Loved it 😊,"P562,P175",no score,Y,"{""ref"": 2215, ""promo"": ""C""}"
34,Mikhail Khan,Aug 25 2022,04-Jul-2025,unknown,"$73,048",Germany,mikhail94@gmail.com,7865278585,$143.76,E-mail,unsubscribed,69.675556,100.755197,Loved it 😊,"P671,P405,P330",2,,"{""ref"": 9011, ""promo"": ""C""}"
238,Sara García,Jan 09 2022,Aug 02 2025,10,$82k,Brasil,sara30@gmail.com,+1-369-572-7908,$147.72,Email,Y,-8.146826,5.614570,REF: 000123,"P458,P573",2,yes,"{""ref"": 9283, ""promo"": ""A""}"
942,Bob Brown,22-Mar-2025,08-Jul-2024 00:28:45,31,"$45,111",AUS,bob46@example.com,6931057197,$192.04,—,0,-9.661255,81.726670,,"P754,P896,P265,P745",3,no,"{""ref"": 5656, ""promo"": ""A""}"
283,élodie JOHNSON,09-25-23,15-Nov-2024,45,56307.0 AUD,united states,élodie40@company.co.uk,0480 315 388,$122.25,email,FALSE,25.374974,116.093003,Great service!,"P138,P396,P803",2,N,"{""ref"": 4423, ""promo"": ""C""}"
587,Élodie Brown,Oct 01 2023,09-13-25,49,139834.5 AUD,Australia,élodie64@hotmail.com.,8965394503,$150.94,Email,FALSE,11.411163,44.861057,   spaced out   ,"P644,P321",5,N,"{""ref"": 4056, ""promo"": ""A""}"
363,Diana D'Amico,Dec 27 2022,02/11/2025,,"$51,170",Australia,diana3@mail.org,0421 779 055,$147.08,phone,0,9999,9999,   spaced out   ,P872,no score,N,"{""ref"": 3073, ""promo"": null}"
244,José Johnson,N/A,2024-03-10,74,"$67,565",united states,josé12@gmail.com,1658373792,$59.66,,Y,89.894471,-162.643666,no comment,"P302,P369",1,,"{""ref"": 2241, ""promo"": ""B""}"
604,Anne-Marie García,11/06/2024,2024-08-16,unknown,"$55,580",DEU,annemarie73@company.co.uk,(681) 769-7505,$-3.89,phone,Yes,-41.658810,-143.647882,no comment,P802,1,no,"{""ref"": 9981, ""promo"": ""B""}"
93,Mikhail Nguyen,"19 Dec, 2021","31 Jan, 2024",unknown,"$84,289",Brasil,mikhail82@example.com,+1-994-999-3933,$171.63,,,36.734358,-103.332902,N/A,"P585,P240,P267,P297",3,no,"{""ref"": 4646, ""promo"": ""B""}"
211,o'neil D'AMICO,03/02/2025,May 08 2025 00:28:45,,$-596,Germany,oneil32@gmail.com,+44 5469 681579x99,$-6.71,Email,unsubscribed,35.096740,129.644063,N/A,P761,no score,no,"{""ref"": 2521, ""promo"": ""C""}"
338,Alice Nguyen,12-25-23,"05 Nov, 2025",unknown,"$57,496",Uk,alice20@company.co.uk,0492 045 735,$103.71,Email,FALSE,-42.892977,-91.087632,Great service!,"P146,P623,P291,P498",5,N,"{""ref"": 4275, ""promo"": null}"
926,Anne-Marie Chen,"24 Apr, 2025",10-Oct-2024,39,"$65,238",Brasil,annemarie51@mail.org,0443 858 009,$32.67,email,1,66.236333,29.918073,   spaced out   ,"P434,",1,yes,"{""ref"": 9244, ""promo"": null}"
669,Anne-Marie Smith,28-Dec-2021,06-Feb-2025,unknown,"$77,318",Brasil,annemarie35@mail.org,(765) 282-2619,$18.45,Email,Y,45.431619,11.265847,REF: 000123,"P294,P787,P972",4,no,"{""ref"": 7705, ""promo"": null}"
302,José O'Reilly,31-Jul-2025,2025-05-10,26,"$60,800",Germany,josé20@mail.org,5014374830,"$5,972.66",,No,-62.969580,85.476157,,P723,,,"{""ref"": 3486, ""promo"": ""A""}"
86,Sara Nguyen,2024/07/14,never,31,"$26,994",united states,sara82@example.com,,$266.52,,unsubscribed,77.891127,131.783000,no comment,"P261,P611",1,Y,"{""ref"": 6824, ""promo"": ""B""}"
191,"name,signup_date,age,income",2025-04-12,02/11/2025,unknown,"$46,728",Spain,header@example.com,056-981-5287,$80.84,—,unsubscribed,32.042907,23.663507,<script>alert('x')</script>,P549,N/A,N,"{""ref"": 9474, ""promo"": ""C""}"
40,Zoë Smith,"26 Aug, 2021",December 27 2024,45,"$60,325",Brasil,zoë46@example.com,+1 753 556 0932x99,$236.28,email,N,13.842699,-2.693630,N/A,"P611,P663",4,,"{""ref"": 9037, ""promo"": null}"
501,José Johnson,2022-02-03,22/08/2025,,"$39,793",España,josé44@hotmail.com,+1-690-887-5480,$53.56,—,Subscribed,50.513709,30.158201,REF: 000123,"P798,P959",4,N,"{""ref"": 6345, ""promo"": ""A""}"
624,O'Neil García,N/A,07-14-25 00:28:45,,"$73,370",United States,oneil63@gmail.com,+1-052-214-4267,$218.32,phone,Subscribed,45.047838,-125.262516,<script>alert('x')</script>,"P893,P534,P222",3,,"{""ref"": 6096, ""promo"": ""C""}"
